video_channelSubscriber,video_viewCount,video_likeCount,video_commentCount,video_num_tag,video_title_len,video_description_len,total_hour_mv_teaser_publish,total_day_mv_published,video_viewCount_mv_official
26000000,486176.0,46181.0,2612.0,56.0,21,553.0,89.99972222222222,502.0,34862399.0
26000000,508037.0,93069.0,4912.0,42.0,29,520.0,41.99888888888889,572.0,11545560.0
26000000,71487.0,10243.0,399.0,48.0,40,530.0,41.999722222222225,703.0,1355113.0
26000000,79857.0,9428.0,294.0,48.0,40,530.0,66.0,703.0,1355113.0
26000000,1976198.0,368687.0,35627.0,42.0,37,439.0,89.96972222222222,719.0,47781856.0
26000000,1069219.0,200635.0,9944.0,38.0,24,486.0,65.99722222222222,915.0,18194267.0
26000000,2430058.0,305697.0,21705.0,42.0,35,609.0,114.00444444444445,936.0,90673738.0
26000000,2100225.0,335008.0,19806.0,42.0,33,607.0,138.0025,936.0,90673738.0
26000000,786314.0,182414.0,8335.0,48.0,51,584.0,41.999722222222225,962.0,20169343.0
26000000,448800.0,101044.0,3014.0,51.0,43,558.0,18.00111111111111,1052.0,15869897.0
26000000,525222.0,116442.0,3355.0,52.0,39,573.0,66.00027777777778,1069.0,44545735.0
26000000,596112.0,127326.0,4135.0,52.0,39,573.0,89.99944444444445,1069.0,44545735.0
26000000,960273.0,144719.0,4605.0,41.0,53,583.0,89.99694444444444,1104.0,128712349.0
26000000,1223724.0,174127.0,7941.0,41.0,51,580.0,113.99916666666667,1104.0,128712349.0
26000000,406878.0,75130.0,3279.0,40.0,29,489.0,41.99916666666667,1117.0,16558192.0
26000000,1654498.0,297275.0,11507.0,56.0,35,535.0,185.99944444444444,1130.0,69694058.0
26000000,471110.0,77596.0,2986.0,20.0,57,377.0,24.00138888888889,1206.0,7000529.0
26000000,672664.0,127335.0,7226.0,37.0,49,509.0,90.00083333333333,1216.0,13329643.0
26000000,845502.0,160385.0,5929.0,57.0,43,553.0,17.998333333333335,1242.0,68313030.0
26000000,870322.0,171552.0,6667.0,56.0,43,553.0,66.0,1242.0,68313030.0
26000000,1783955.0,267067.0,11025.0,40.0,27,603.0,113.99805555555555,1272.0,59772677.0
26000000,1996876.0,329727.0,17733.0,40.0,25,601.0,138.0,1272.0,59772677.0
26000000,213344.0,22485.0,848.0,26.0,52,341.0,26.00583333333333,1324.0,3419880.0
26000000,211790.0,30434.0,1433.0,26.0,46,336.0,50.005833333333335,1324.0,3419880.0
26000000,1221056.0,182837.0,11183.0,52.0,31,507.0,47.999722222222225,1329.0,165874715.0
26000000,992586.0,166867.0,6990.0,49.0,31,507.0,71.99888888888889,1329.0,165874715.0
26000000,506392.0,81593.0,2946.0,47.0,31,501.0,48.00111111111111,1350.0,43273673.0
26000000,358496.0,62616.0,2241.0,47.0,29,499.0,95.99833333333333,1350.0,43273673.0
26000000,1261465.0,210163.0,11322.0,50.0,31,519.0,90.00027777777778,1440.0,43738813.0
26000000,312570.0,27765.0,1705.0,17.0,37,392.0,114.00055555555555,1446.0,3985154.0
26000000,216255.0,25794.0,1321.0,18.0,35,280.0,15.998055555555556,1514.0,7067967.0
26000000,2834404.0,315932.0,19981.0,40.0,31,503.0,101.89583333333333,1517.0,128320390.0
26000000,332695.0,24115.0,1311.0,56.0,26,381.0,130.0,1621.0,11014567.0
26000000,1798044.0,175423.0,9262.0,49.0,25,434.0,83.995,1860.0,98435015.0
6540000,266431.0,61995.0,2891.0,38.0,33,92.0,24.002777777777776,3.0,7064355.0
6540000,359336.0,82492.0,2996.0,38.0,33,92.0,47.99861111111111,3.0,7064355.0
6540000,1651786.0,273174.0,20433.0,38.0,29,123.0,81.28888888888889,39.0,52144735.0
6540000,4229056.0,450304.0,108330.0,38.0,35,95.0,90.00194444444445,270.0,107161057.0
6540000,2139017.0,361125.0,39541.0,46.0,35,94.0,65.99944444444445,670.0,46367600.0
6540000,2752701.0,389687.0,28010.0,43.0,40,99.0,66.0025,785.0,102680989.0
6540000,2746219.0,363560.0,24246.0,42.0,27,89.0,33.00222222222222,827.0,114952377.0
2670000,41053.0,4809.0,232.0,32.0,38,253.0,46.5025,324.0,4208258.0
2670000,208406.0,30937.0,1032.0,27.0,52,203.0,65.9961111111111,352.0,5836294.0
2670000,3866940.0,319001.0,8883.0,34.0,35,145.0,94.95583333333333,379.0,98724121.0
2670000,3551819.0,310434.0,8310.0,23.0,40,239.0,71.99527777777777,467.0,141131980.0
2670000,298497.0,46084.0,1662.0,23.0,35,209.0,47.93861111111111,471.0,2635950.0
2670000,444485.0,78154.0,2778.0,25.0,32,197.0,33.003055555555555,729.0,5926274.0
2670000,2066402.0,240551.0,7499.0,19.011019283746556,53,177.0,29.815,843.0,62839669.0
2670000,13779032.0,504061.0,9733.0,19.011019283746556,53,177.0,53.994166666666665,843.0,62839669.0
2670000,2481025.0,279939.0,6973.0,19.011019283746556,53,170.0,126.00277777777778,843.0,62839669.0
2670000,32782.0,3993.0,163.0,25.0,51,55.0,95.99972222222222,1012.0,994438.0
2670000,53794.0,4580.0,238.0,22.0,51,61.0,54.00194444444445,1137.0,1195161.0
2670000,61654.0,5452.0,304.0,20.0,51,42.0,126.00083333333333,1137.0,1195161.0
2670000,3714869.0,241113.0,7226.0,15.0,39,136.0,31.495833333333334,1248.0,104533499.0
4000000,367500.0,50093.0,2850.0,16.0,30,87.0,137.99944444444444,130.0,20237318.0
4000000,308629.0,59190.0,1962.0,20.0,53,109.0,90.00027777777778,243.0,11916643.0
4000000,475497.0,40447.0,1477.0,31.0,32,103.0,113.99666666666667,340.0,15486416.0
4000000,127782.0,23665.0,1707.0,20.0,49,99.0,41.992777777777775,593.0,12816312.0
4000000,194467.0,37251.0,2731.0,25.0,46,98.0,89.99916666666667,593.0,12816312.0
4000000,416202.0,64930.0,1817.0,29.0,37,118.0,56.99861111111111,743.0,11991075.0
4000000,491560.0,69334.0,1887.0,25.0,37,118.0,80.99944444444445,743.0,11991075.0
4000000,188156.0,29789.0,1087.0,28.0,33,101.0,33.00277777777778,947.0,25749804.0
4000000,229579.0,30697.0,1302.0,28.0,33,101.0,57.000277777777775,947.0,25749804.0
4000000,337029.0,41439.0,1392.0,28.0,32,148.0,33.005833333333335,961.0,18191376.0
4000000,639206.0,70887.0,2702.0,28.0,32,135.0,57.006388888888885,961.0,18191376.0
4000000,82770.0,9959.0,237.0,24.0,34,46.0,31.998055555555556,1116.0,13270719.0
4000000,83231.0,12583.0,282.0,24.0,34,46.0,31.999444444444446,1116.0,13270719.0
4000000,102579.0,13496.0,326.0,24.0,34,46.0,32.00083333333333,1116.0,13270719.0
4000000,86224.0,12950.0,341.0,24.0,35,47.0,32.00277777777778,1116.0,13270719.0
4000000,255264.0,38424.0,1369.0,20.0,27,35.0,56.00333333333333,1116.0,13270719.0
4000000,295198.0,45570.0,1629.0,13.0,38,45.0,30.000555555555554,1186.0,14463860.0
4000000,214994.0,35045.0,1019.0,13.0,38,45.0,56.00111111111111,1186.0,14463860.0
4000000,1134455.0,147265.0,4932.0,19.0,34,304.0,53.00277777777778,1277.0,26951664.0
4000000,451655.0,46469.0,1559.0,23.0,33,69.0,8.0,1424.0,48070478.0
4000000,800897.0,76774.0,3218.0,23.0,33,69.0,27.66638888888889,1424.0,48070478.0
4000000,592794.0,66193.0,3009.0,11.0,37,57.0,128.00333333333333,1447.0,55998250.0
4000000,567490.0,49555.0,2614.0,10.0,47,329.0,31.99861111111111,1683.0,74049351.0
4000000,820254.0,66317.0,4266.0,10.0,30,318.0,153.00083333333333,1683.0,74049351.0
4000000,845156.0,67619.0,3697.0,6.0,28,323.0,30.00138888888889,1926.0,46095695.0
4000000,1161858.0,85925.0,4793.0,6.0,37,335.0,53.94416666666667,1926.0,35070944.0
4000000,810194.0,45458.0,2938.0,10.0,26,299.0,71.9336111111111,2048.0,37596026.0
8750000,865917.0,138831.0,12177.0,22.0,36,95.0,162.09944444444446,193.0,18637224.0
8750000,1020934.0,178337.0,11531.0,24.0,37,130.0,66.0038888888889,619.0,32132464.0
8750000,509155.0,94883.0,3748.0,34.0,36,93.0,66.00305555555556,656.0,10382313.0
8750000,657721.0,129899.0,7058.0,32.0,36,93.0,90.00111111111111,656.0,10382313.0
8750000,650856.0,97315.0,3150.0,28.0,33,77.0,33.0,1010.0,39194851.0
8750000,846420.0,127513.0,4570.0,29.0,30,77.0,81.00111111111111,1010.0,39194851.0
8750000,1082659.0,139397.0,6728.0,18.0,26,84.0,26.000833333333333,1405.0,42111201.0
8750000,338902.0,33579.0,1301.0,11.0,36,315.0,39.14472222222222,1885.0,14388187.0
8750000,390293.0,41507.0,1531.0,11.0,28,309.0,83.05361111111111,1885.0,8827796.0
545000,83827.0,10210.0,495.0,22.0,36,72.0,122.00277777777778,1019.0,9071573.0
545000,159643.0,14684.0,893.0,11.0,62,37.0,56.00138888888889,1234.0,13197512.0
545000,45858.0,4241.0,268.0,13.0,35,278.0,26.000833333333333,1878.0,1020612.0
545000,74231.0,5770.0,475.0,12.0,47,289.0,38.00055555555556,1878.0,6962566.0
545000,96098.0,5467.0,396.0,12.0,40,280.0,32.00083333333333,2024.0,4147745.0
545000,157450.0,9085.0,865.0,10.0,40,280.0,55.999722222222225,2024.0,2490462.0
14900000,446470.0,41412.0,2652.0,4.0,39,102.0,32.00083333333333,1576.0,29105274.0
14900000,501808.0,38264.0,1170.0,4.0,33,314.0,26.0,1914.0,12054932.0
14900000,771860.0,57998.0,1778.0,4.0,30,313.0,49.99944444444444,1914.0,13252969.0
14900000,3731265.0,134627.0,7350.0,8.0,33,332.0,62.0,2161.0,132618064.0
14900000,3096964.0,45453.0,9499.0,29.0,35,379.0,63.16972222222222,3732.0,61301412.0
14900000,772757.0,15362.0,2356.0,31.0,40,335.0,24.0,3815.0,96851783.0
14900000,1682710.0,18451.0,2434.0,31.0,40,335.0,48.000277777777775,3815.0,96851783.0
14900000,1129675.0,19011.0,2552.0,31.0,40,335.0,72.0,3815.0,96851783.0
14900000,1962747.0,22923.0,5084.0,31.0,35,335.0,95.99972222222222,3815.0,96851783.0
14900000,2855653.0,35490.0,6411.0,31.0,38,335.0,119.99833333333333,3815.0,96851783.0
68800000,1462103.0,225187.0,5009.0,4.0,39,1505.0,119.97027777777778,4.0,3252415.0
68800000,5575176.0,1239846.0,54681.0,4.0,39,2470.0,37.0,16.0,41027435.0
68800000,818257.0,123250.0,2267.0,4.0,81,2398.0,119.99944444444445,18.0,2518238.0
68800000,725886.0,114700.0,3871.0,4.0,81,2399.0,167.99972222222223,18.0,2518238.0
68800000,3169850.0,253763.0,5407.0,4.0,45,2016.0,23.968888888888888,27.0,58493770.0
68800000,2130811.0,180886.0,4188.0,4.0,45,2016.0,71.96888888888888,27.0,58493770.0
68800000,163694.0,18862.0,916.0,4.0,38,482.0,65.635,31.0,4193881.0
68800000,894976.0,161647.0,4094.0,4.0,69,2091.0,24.0,74.0,4397686.0
68800000,1136337.0,202265.0,6750.0,4.0,69,2091.0,48.0,74.0,4397686.0
68800000,250178.0,29103.0,236.0,4.0,32,477.0,48.90138888888889,108.0,304846.0
68800000,1282379.0,27751.0,552.0,4.0,32,477.0,48.90555555555556,108.0,304846.0
68800000,1204080.0,227661.0,5539.0,4.0,53,1897.0,24.000555555555554,115.0,17398144.0
68800000,195235.0,27717.0,241.0,4.0,33,438.0,24.006666666666668,116.0,237444.0
68800000,1316567.0,31876.0,706.0,4.0,33,439.0,24.011388888888888,116.0,237444.0
68800000,1151946.0,256100.0,8086.0,4.0,53,1845.0,72.00083333333333,115.0,17398144.0
68800000,1111173.0,164227.0,3669.0,4.0,42,1709.0,65.96972222222222,117.0,58435816.0
68800000,797454.0,144586.0,2895.0,4.0,42,1709.0,89.97,117.0,58435816.0
68800000,5149949.0,1158262.0,54279.0,4.0,35,2000.0,36.985277777777775,121.0,36693943.0
68800000,1119337.0,194301.0,6216.0,4.0,36,940.0,23.969722222222224,129.0,37080781.0
68800000,3333417.0,382053.0,16901.0,4.0,64,2042.0,41.91888888888889,131.0,27414466.0
68800000,2977455.0,451367.0,19180.0,4.0,64,2042.0,89.91888888888889,131.0,27414466.0
68800000,6606640.0,1505120.0,113580.0,4.0,29,1977.0,36.99916666666667,135.0,58938284.0
68800000,1293097.0,139851.0,4578.0,4.0,47,2955.0,23.969444444444445,138.0,3871489.0
68800000,356118.0,33688.0,1310.0,4.0,49,681.0,44.969166666666666,138.0,20286607.0
68800000,2716056.0,1118409.0,19223.0,4.0,74,723.0,36.99166666666667,156.0,161426297.0
68800000,5153366.0,1403659.0,27568.0,4.0,86,723.0,36.99166666666667,156.0,161426297.0
68800000,3141712.0,1186504.0,22126.0,8.0,79,723.0,36.99166666666667,156.0,161426297.0
68800000,2948277.0,1179569.0,21403.0,8.0,84,723.0,36.99166666666667,156.0,161426297.0
68800000,6715164.0,1472730.0,28604.0,4.0,77,723.0,36.99166666666667,156.0,161426297.0
68800000,3117340.0,1182291.0,17586.0,4.0,81,723.0,36.99166666666667,156.0,161426297.0
68800000,3779535.0,1374958.0,25819.0,8.0,82,723.0,36.99194444444444,156.0,161426297.0
68800000,22080641.0,3568410.0,311044.0,4.0,69,2924.0,60.993611111111115,156.0,161426297.0
68800000,266034.0,28991.0,808.0,4.0,26,342.0,42.007222222222225,163.0,1236750.0
68800000,1330657.0,184640.0,5042.0,4.0,39,1726.0,60.97083333333333,170.0,89251838.0
68800000,1959597.0,258736.0,10176.0,4.0,39,1726.0,84.97027777777778,170.0,89251838.0
68800000,2560404.0,415686.0,22072.0,4.0,51,1699.0,41.98277777777778,187.0,58544812.0
68800000,1161645.0,206951.0,8234.0,4.0,71,1719.0,65.97944444444444,187.0,58544812.0
68800000,830238.0,165057.0,5270.0,4.0,66,1714.0,65.9811111111111,187.0,58544812.0
68800000,981665.0,193953.0,5187.0,4.0,66,1714.0,65.98305555555555,187.0,58544812.0
68800000,1536834.0,276168.0,6368.0,4.0,66,1714.0,89.9811111111111,187.0,58544812.0
68800000,1196224.0,228349.0,6968.0,4.0,65,1713.0,89.98277777777778,187.0,58544812.0
68800000,3275542.0,212865.0,6082.0,4.0,33,2249.0,41.97,194.0,125384585.0
68800000,2863627.0,202585.0,5004.0,4.0,33,2249.0,89.97,194.0,125384585.0
68800000,1091005.0,198525.0,4541.0,4.0,63,1641.0,95.96972222222222,194.0,5129869.0
68800000,1233388.0,234535.0,6134.0,4.0,63,1642.0,143.96916666666667,194.0,5129869.0
68800000,1442322.0,242783.0,10716.0,9.0,42,1440.0,36.97083333333333,212.0,33057845.0
68800000,339996.0,70572.0,2243.0,4.0,38,733.0,15.999722222222223,240.0,2686488.0
68800000,554666.0,46985.0,1797.0,4.0,40,526.0,41.96944444444444,299.0,30575992.0
68800000,649359.0,63486.0,2613.0,4.0,40,526.0,65.96944444444445,299.0,30575992.0
68800000,4291142.0,491514.0,18054.0,4.0,49,1676.0,41.91972222222222,306.0,44316289.0
68800000,1284600.0,283127.0,6631.0,4.0,60,1687.0,89.91527777777777,306.0,44316289.0
68800000,1007661.0,255466.0,5755.0,4.0,62,1689.0,89.91555555555556,306.0,44316289.0
68800000,961353.0,242541.0,4742.0,4.0,65,1692.0,89.91666666666667,306.0,44316289.0
68800000,930560.0,240921.0,5133.0,4.0,62,1689.0,89.91777777777777,306.0,44316289.0
68800000,1391281.0,279622.0,4835.0,4.0,62,1689.0,89.91944444444445,306.0,44316289.0
68800000,1177816.0,282874.0,5290.0,4.0,65,1692.0,89.92,306.0,44316289.0
68800000,1132506.0,280006.0,4625.0,4.0,64,1691.0,89.92083333333333,306.0,44316289.0
68800000,922666.0,157591.0,5469.0,4.0,28,824.0,42.000277777777775,313.0,7763360.0
68800000,870503.0,143427.0,3144.0,15.0,55,1795.0,121.0,347.0,5697977.0
68800000,1081091.0,184492.0,4841.0,4.0,100,1618.0,23.968888888888888,368.0,9320576.0
68800000,1727129.0,245218.0,11052.0,4.0,49,1399.0,36.969722222222224,387.0,80354334.0
68800000,1276592.0,214075.0,11447.0,4.0,49,1399.0,60.969722222222224,387.0,80354334.0
68800000,4988888.0,630343.0,33952.0,4.0,47,2060.0,65.93611111111112,396.0,42191173.0
68800000,2534837.0,561698.0,27750.0,4.0,47,2060.0,113.93611111111112,396.0,42191173.0
68800000,1168811.0,120032.0,6043.0,4.0,49,501.0,45.00111111111111,437.0,23736284.0
68800000,1130118.0,145043.0,8606.0,4.0,49,501.0,69.00138888888888,437.0,23736284.0
68800000,4535882.0,623743.0,21005.0,10.0,45,1934.0,41.96888888888889,452.0,76915096.0
68800000,1398523.0,263013.0,5277.0,10.0,65,1882.0,65.96111111111111,452.0,76915096.0
68800000,1219800.0,256909.0,4065.0,10.0,60,1877.0,65.96277777777777,452.0,76915096.0
68800000,1981587.0,349558.0,7636.0,10.0,60,1877.0,65.96416666666667,452.0,76915096.0
68800000,1797107.0,300350.0,5260.0,10.0,60,1877.0,65.96638888888889,452.0,76915096.0
68800000,1226480.0,270830.0,4245.0,10.0,59,1876.0,65.96916666666667,452.0,76915096.0
68800000,683348.0,104834.0,2553.0,4.0,68,487.0,146.00027777777777,451.0,2262910.0
68800000,1585338.0,311695.0,11371.0,19.011019283746556,60,1496.0,71.96944444444445,495.0,8549931.0
68800000,1296102.0,188180.0,8096.0,6.0,49,554.0,42.000277777777775,512.0,57097354.0
68800000,1364360.0,221049.0,10015.0,28.0,49,555.0,66.0,512.0,57097354.0
68800000,1868249.0,386957.0,16161.0,12.0,39,2311.0,36.96944444444444,520.0,17348558.0
68800000,2771617.0,499580.0,29698.0,12.0,80,1695.0,41.919444444444444,530.0,82804074.0
68800000,2695123.0,512420.0,36106.0,12.0,80,1876.0,65.91833333333334,530.0,82804074.0
68800000,1195798.0,209204.0,7418.0,29.0,59,1225.0,42.00055555555556,533.0,14946324.0
68800000,3036043.0,508794.0,24763.0,6.0,40,1698.0,47.999722222222225,542.0,87388276.0
68800000,2389442.0,469697.0,24229.0,6.0,40,1698.0,71.99916666666667,542.0,87388276.0
68800000,3911581.0,529085.0,49319.0,6.0,46,1954.0,65.9875,565.0,92711443.0
68800000,2891645.0,462819.0,37179.0,6.0,46,1954.0,113.9875,565.0,92711443.0
68800000,727345.0,90005.0,4270.0,8.0,40,1367.0,66.00194444444445,572.0,13378574.0
68800000,570976.0,78310.0,3815.0,8.0,40,1367.0,114.0038888888889,572.0,13378574.0
68800000,344167.0,53776.0,2207.0,6.0,49,410.0,47.99444444444445,577.0,1934671.0
68800000,1772715.0,268300.0,12358.0,6.0,32,499.0,42.001666666666665,589.0,18076717.0
68800000,2001856.0,344169.0,20325.0,6.0,32,499.0,66.00083333333333,589.0,18076717.0
68800000,1246722.0,251088.0,5452.0,11.0,67,1268.0,96.00055555555555,662.0,7724308.0
68800000,1027095.0,214476.0,5412.0,11.0,67,1190.0,120.00055555555555,662.0,7724308.0
68800000,842266.0,189673.0,4218.0,11.0,79,1202.0,144.0,662.0,7724308.0
68800000,855165.0,193051.0,5068.0,11.0,80,1203.0,168.00055555555556,662.0,7724308.0
68800000,918053.0,213404.0,5124.0,11.0,80,1203.0,192.00027777777777,662.0,7724308.0
68800000,893955.0,208985.0,5566.0,11.0,85,1208.0,216.00055555555556,662.0,7724308.0
68800000,1251991.0,278177.0,8636.0,11.0,80,1203.0,240.00055555555556,662.0,7724308.0
68800000,1894152.0,255811.0,9176.0,12.0,35,357.0,119.99277777777777,669.0,3723126.0
68800000,1476782.0,341746.0,11733.0,4.0,54,1487.0,72.0,692.0,43216329.0
68800000,1989105.0,442222.0,21023.0,4.0,54,1487.0,120.00027777777778,692.0,43216329.0
68800000,4032354.0,602424.0,47068.0,6.0,46,1629.0,90.00222222222222,712.0,68246135.0
68800000,3430475.0,588266.0,42262.0,6.0,46,1629.0,138.00222222222223,712.0,68246135.0
68800000,554995.0,134930.0,2440.0,20.0,58,1480.0,23.9975,730.0,30286757.0
68800000,506201.0,137079.0,2771.0,6.0,58,1480.0,23.998333333333335,730.0,30286757.0
68800000,538527.0,148828.0,2169.0,20.0,57,1479.0,23.99888888888889,730.0,30286757.0
68800000,509403.0,144539.0,2352.0,20.0,63,1485.0,23.99972222222222,730.0,30286757.0
68800000,797827.0,193072.0,4507.0,20.0,58,1480.0,24.00027777777778,730.0,30286757.0
68800000,1573671.0,391511.0,11368.0,20.0,43,1466.0,72.00083333333333,730.0,30286757.0
68800000,2874113.0,254261.0,19119.0,9.0,43,1339.0,41.999722222222225,733.0,74446064.0
68800000,2717514.0,264247.0,25837.0,9.0,43,1288.0,89.99944444444445,733.0,74446064.0
68800000,1960463.0,287100.0,9318.0,29.0,44,524.0,90.00027777777778,754.0,66255021.0
68800000,2059900.0,334701.0,12730.0,29.0,44,524.0,114.00027777777778,754.0,66255021.0
68800000,2630379.0,266634.0,34358.0,9.0,44,1149.0,41.999722222222225,852.0,38831628.0
68800000,2734133.0,298929.0,38492.0,4.0,44,1086.0,89.99972222222222,852.0,38831628.0
68800000,1939631.0,276855.0,10733.0,6.0,48,483.0,66.0,873.0,104488310.0
68800000,1904138.0,287516.0,11385.0,6.0,48,483.0,90.00027777777778,873.0,104488310.0
68800000,1810197.0,411392.0,15830.0,21.0,48,1450.0,28.00027777777778,892.0,35910220.0
68800000,2092422.0,433466.0,16959.0,21.0,48,1450.0,51.99916666666667,892.0,35910220.0
68800000,3987435.0,640797.0,37222.0,21.0,73,1706.0,138.0,908.0,68285908.0
68800000,3943732.0,715740.0,27462.0,21.0,73,1706.0,186.0,908.0,68285908.0
68800000,1543172.0,297239.0,7244.0,21.0,85,1598.0,257.9886111111111,908.0,68285908.0
68800000,1310618.0,268763.0,6650.0,21.0,91,1605.0,257.99444444444447,908.0,68285908.0
68800000,1628360.0,355100.0,8765.0,21.0,86,1600.0,257.9997222222222,908.0,68285908.0
68800000,1919461.0,385731.0,9896.0,21.0,86,1599.0,281.995,908.0,68285908.0
68800000,3469227.0,549296.0,15618.0,21.0,86,1600.0,282.0,908.0,68285908.0
68800000,2697968.0,315587.0,20219.0,20.0,53,831.0,114.0,1013.0,27679213.0
68800000,842077.0,118430.0,2282.0,25.0,63,1185.0,23.999444444444446,1080.0,25895936.0
68800000,951432.0,158286.0,2590.0,25.0,62,1185.0,24.998333333333335,1080.0,25895936.0
68800000,830272.0,142095.0,2226.0,25.0,68,1190.0,25.99972222222222,1080.0,25895936.0
68800000,1119555.0,175382.0,3183.0,25.0,63,1186.0,26.999444444444446,1080.0,25895936.0
68800000,1131894.0,179841.0,5159.0,25.0,63,1186.0,119.99694444444444,1080.0,25895936.0
68800000,591073.0,89760.0,1373.0,25.0,61,1747.0,13720.967222222222,520.0,17348558.0
68800000,532873.0,93395.0,2136.0,25.0,66,1752.0,13744.965833333334,520.0,17348558.0
68800000,599053.0,112607.0,1510.0,25.0,60,1746.0,13768.968611111111,520.0,17348558.0
68800000,766407.0,137516.0,1877.0,25.0,61,1747.0,13792.966388888888,520.0,17348558.0
68800000,877622.0,162166.0,3837.0,25.0,61,1747.0,13816.968333333334,520.0,17348558.0
68800000,3134279.0,506604.0,24603.0,27.0,68,1647.0,113.99555555555555,1118.0,112217431.0
68800000,2884917.0,532327.0,23276.0,27.0,68,1648.0,186.0,1118.0,112217431.0
68800000,3264579.0,520768.0,18318.0,24.0,58,988.0,-167.99972222222223,1298.0,101984579.0
68800000,2312885.0,423924.0,8621.0,24.0,55,891.0,23.999444444444446,1298.0,101984579.0
68800000,2414237.0,439383.0,12799.0,24.0,55,950.0,47.999722222222225,1298.0,101984579.0
68800000,5556895.0,712815.0,38274.0,24.0,59,944.0,138.0,1349.0,157704015.0
68800000,5808407.0,779214.0,52469.0,18.0,59,944.0,161.99972222222223,1349.0,157704015.0
68800000,4212958.0,413677.0,12234.0,7.0,33,33.0,119.99388888888889,2540.0,113673646.0
68800000,50261.0,2609.0,263.0,7.0,35,35.0,23.97861111111111,2567.0,358310.0
68800000,108102.0,3589.0,118.0,7.0,34,34.0,45.99805555555555,2599.0,241650.0
68800000,3273247.0,311419.0,8792.0,5.0,38,96.0,144.00444444444443,2754.0,12936683.0
68800000,1997368.0,196178.0,4988.0,4.0,39,196.0,142.99722222222223,3007.0,108730239.0
68800000,1784462.0,189854.0,5256.0,4.0,39,196.0,190.99833333333333,3007.0,108730239.0
68800000,47964.0,1806.0,47.0,6.0,52,90.0,36.05,3035.0,269348.0
68800000,115144.0,3082.0,134.0,7.0,51,93.0,60.028888888888886,3035.0,269348.0
68800000,1444126.0,179739.0,4303.0,4.0,48,135.0,96.0,3142.0,48675311.0
68800000,1708274.0,171171.0,3756.0,4.0,46,184.0,46.00222222222222,3196.0,61320244.0
68800000,1034484.0,138217.0,2368.0,7.0,36,170.0,36.00555555555555,3350.0,108525031.0
68800000,1161625.0,158831.0,2876.0,4.0,36,170.0,120.00888888888889,3350.0,108525031.0
68800000,142709.0,5521.0,105.0,19.011019283746556,28,52.0,83.9925,3384.0,1061561.0
68800000,2708607.0,418589.0,12493.0,6.0,46,196.0,2244.0,3350.0,108525031.0
68800000,4286055.0,673340.0,22941.0,7.0,46,198.0,2316.0066666666667,3350.0,108525031.0
68800000,40333.0,1152.0,103.0,8.0,64,87.0,97.29972222222223,4289.0,927727.0
